PICKUP TRUCK - STANDARD,5.0,8,AS10,E,20.0,14.9,17.7,16.0,294.0
PICKUP TRUCK - STANDARD,5.0,8,AS10,X,15.1,11.8,13.6,21.0,319.0
PICKUP TRUCK - STANDARD,5.0,8,AS10,E,19.9,15.8,18.0,16.0,300.0
PICKUP TRUCK - STANDARD,2.7,6,AS10,X,13.1,10.2,11.8,24.0,277.0
PICKUP TRUCK - STANDARD,3.0,6,AS10,D,11.9,9.4,10.8,26.0,290.0
PICKUP TRUCK - STANDARD,3.0,6,AS10,D,11.3,8.5,10.0,28.0,270.0
PICKUP TRUCK - STANDARD,3.3,6,AS6,X,12.9,10.2,11.7,24.0,274.0
PICKUP TRUCK - STANDARD,3.3,6,AS6,E,17.6,13.8,15.9,18.0,265.0
PICKUP TRUCK - STANDARD,3.5,6,AS10,X,14.6,10.9,13.0,22.0,304.0
PICKUP TRUCK - STANDARD,3.5,6,AS10,X,13.8,11.2,12.6,22.0,296.0
PICKUP TRUCK - STANDARD,5.0,8,AS10,X,15.1,11.6,13.5,21.0,317.0
PICKUP TRUCK - STANDARD,5.0,8,AS10,E,20.3,14.7,17.8,16.0,296.0
PICKUP TRUCK - STANDARD,3.5,6,AS10,X,15.3,13.1,14.3,20.0,336.0
MID-SIZE,1.5,4,AS6,X,10.0,7.0,8.7,32.0,203.0
SUBCOMPACT,2.3,4,AS10,X,11.2,7.3,9.4,30.0,221.0
SUBCOMPACT,2.3,4,AS10,X,11.8,8.4,10.3,27.0,242.0
SUBCOMPACT,2.3,4,M6,X,11.2,7.9,9.7,29.0,226.0
SUBCOMPACT,2.3,4,M6,X,11.8,8.7,10.4,27.0,244.0
SUBCOMPACT,5.0,8,AS10,X,15.0,9.1,12.3,23.0,289.0
SUBCOMPACT,5.0,8,M6,X,16.1,9.9,13.3,21.0,312.0
SUBCOMPACT,5.0,8,M6,X,16.4,10.2,13.6,21.0,319.0
SUBCOMPACT,2.3,4,AS10,X,11.8,8.4,10.3,27.0,242.0
SUBCOMPACT,2.3,4,AS10,X,11.8,8.7,10.4,27.0,244.0
SUBCOMPACT,2.3,4,M6,X,11.8,8.4,10.3,27.0,240.0
SUBCOMPACT,2.3,4,M6,X,12.1,9.1,10.7,26.0,252.0
SUBCOMPACT,5.0,8,AS10,X,15.4,9.7,12.9,22.0,303.0
PICKUP TRUCK - STANDARD,2.3,4,AS10,X,11.8,9.8,10.9,26.0,256.0
SUBCOMPACT,5.2,8,M6,Z,17.1,11.4,14.5,19.0,342.0
VAN - PASSENGER,3.5,6,AS10,X,16.2,12.3,14.5,19.0,340.0
VAN - PASSENGER,3.5,6,AS10,E,21.5,16.2,19.1,15.0,316.0
VAN - PASSENGER,3.5,6,AS10,X,16.7,12.8,15.0,19.0,352.0
VAN - PASSENGER,3.5,6,AS10,E,22.1,16.8,19.8,14.0,328.0
SPECIAL PURPOSE VEHICLE,2.0,4,AS8,X,9.8,8.8,9.3,30.0,219.0
SPECIAL PURPOSE VEHICLE,2.0,4,AS8,E,13.3,11.8,12.6,22.0,209.0
SPECIAL PURPOSE VEHICLE,2.0,4,AS8,X,9.8,8.8,9.3,30.0,219.0
SPECIAL PURPOSE VEHICLE,2.5,4,AS6,X,12.0,8.8,10.6,27.0,247.0
SPECIAL PURPOSE VEHICLE,2.0,4,AS8,X,9.9,8.2,9.2,31.0,214.0
SPECIAL PURPOSE VEHICLE,2.0,4,AS8,X,9.9,8.2,9.2,31.0,214.0
SPECIAL PURPOSE VEHICLE,2.0,4,AS8,E,13.7,11.1,12.5,23.0,208.0
SPECIAL PURPOSE VEHICLE,2.5,4,AS6,X,12.1,9.0,10.7,26.0,251.0
COMPACT,2.0,4,M6,Z,12.8,8.5,10.9,26.0,255.0
COMPACT,2.0,4,AS8,Z,11.4,8.6,10.2,28.0,238.0
COMPACT,3.3,6,AS8,Z,14.1,9.5,12.0,24.0,284.0
FULL-SIZE,3.3,6,AS8,Z,13.8,9.7,11.9,24.0,282.0
FULL-SIZE,3.8,6,AS8,X,13.4,9.6,11.7,24.0,276.0
FULL-SIZE,5.0,8,AS8,Z,15.6,10.4,13.2,21.0,312.0
FULL-SIZE,3.3,6,AS8,Z,13.6,9.5,11.8,24.0,280.0
FULL-SIZE,5.0,8,AS8,Z,15.4,10.2,13.1,22.0,311.0
SUV - STANDARD,2.0,4,A9,X,11.0,8.3,9.8,29.0,225.0
SUV - STANDARD,2.5,4,A9,X,11.3,8.9,10.2,28.0,238.0
SUV - STANDARD,3.6,6,A9,X,12.6,8.8,10.9,26.0,257.0
SUV - STANDARD,2.0,4,A9,X,11.3,8.7,10.1,28.0,232.0
SUV - STANDARD,3.6,6,A9,X,13.1,9.4,11.4,25.0,269.0
PICKUP TRUCK - SMALL,2.5,4,A6,X,12.1,9.2,10.8,26.0,252.0
PICKUP TRUCK - SMALL,2.8,4,A6,D,11.8,7.9,10.1,28.0,270.0
PICKUP TRUCK - SMALL,3.6,6,A8,X,13.4,9.6,11.7,24.0,273.0
PICKUP TRUCK - SMALL,2.5,4,A6,X,12.6,9.7,11.3,25.0,265.0
PICKUP TRUCK - SMALL,2.8,4,A6,D,12.3,8.5,10.6,27.0,284.0
PICKUP TRUCK - SMALL,3.6,6,A8,X,14.0,9.9,12.2,23.0,286.0
PICKUP TRUCK - STANDARD,2.7,4,A8,X,11.9,10.3,11.1,25.0,262.0
PICKUP TRUCK - STANDARD,2.7,4,A8,X,12.5,10.8,11.7,24.0,275.0
PICKUP TRUCK - STANDARD,3.0,6,A10,D,10.2,7.8,9.1,31.0,245.0
PICKUP TRUCK - STANDARD,4.3,6,A6,X,15.1,11.5,13.5,21.0,318.0
PICKUP TRUCK - STANDARD,5.3,8,A6,X,15.9,11.4,13.9,20.0,326.0
PICKUP TRUCK - STANDARD,5.3,8,A6,X,16.0,12.6,14.4,20.0,339.0
PICKUP TRUCK - STANDARD,5.3,8,A6,E,22.2,16.2,19.5,14.0,326.0
PICKUP TRUCK - STANDARD,5.3,8,A8,X,14.0,10.1,12.2,23.0,288.0
PICKUP TRUCK - STANDARD,2.7,4,A8,X,12.5,10.8,11.7,24.0,275.0
PICKUP TRUCK - STANDARD,2.7,4,A8,X,12.7,11.0,12.0,24.0,280.0
PICKUP TRUCK - STANDARD,3.0,6,A10,D,10.5,9.1,9.9,29.0,265.0
PICKUP TRUCK - STANDARD,3.0,6,A10,D,10.5,9.1,9.9,29.0,265.0
PICKUP TRUCK - STANDARD,4.3,6,A6,X,15.7,12.0,14.1,20.0,331.0
PICKUP TRUCK - STANDARD,5.3,8,A6,X,15.9,11.8,14.1,20.0,331.0
PICKUP TRUCK - STANDARD,5.3,8,A6,X,16.4,12.6,14.7,19.0,344.0
PICKUP TRUCK - STANDARD,5.3,8,A6,E,21.8,16.8,19.5,14.0,325.0
PICKUP TRUCK - STANDARD,5.3,8,A6,X,16.7,13.1,15.1,19.0,354.0
PICKUP TRUCK - STANDARD,5.3,8,A8,X,14.7,10.8,13.0,22.0,304.0
PICKUP TRUCK - STANDARD,5.3,8,A8,X,15.1,11.4,13.4,21.0,314.0
PICKUP TRUCK - STANDARD,5.3,8,A10,X,14.3,10.6,12.7,22.0,298.0
PICKUP TRUCK - STANDARD,5.3,8,A10,X,14.7,11.2,13.1,22.0,307.0
PICKUP TRUCK - STANDARD,6.2,8,A10,Z,15.5,11.9,13.9,20.0,326.0
PICKUP TRUCK - STANDARD,6.2,8,A10,Z,15.7,12.4,14.2,20.0,332.0
SUV - SMALL,1.5,4,A9,X,9.2,7.8,8.6,33.0,202.0
SUV - SMALL,1.5,4,A9,X,9.5,8.3,9.0,31.0,210.0
SUV - SMALL,2.0,4,A9,Z,11.2,9.0,10.2,28.0,239.0
SUV - STANDARD,5.3,8,A6,X,15.7,10.5,13.4,21.0,314.0
SUV - STANDARD,5.3,8,A6,X,15.7,10.5,13.4,21.0,314.0
SUV - STANDARD,5.3,8,A6,E,21.2,13.9,17.9,16.0,298.0
SUV - STANDARD,5.3,8,A6,X,16.0,11.2,13.8,20.0,325.0
SUV - STANDARD,5.3,8,A6,X,16.0,11.2,13.8,20.0,325.0
SUV - STANDARD,5.3,8,A6,E,21.7,14.3,18.4,15.0,305.0
SUV - STANDARD,6.2,8,A10,Z,16.5,10.9,13.9,20.0,327.0
SUV - STANDARD,5.3,8,A6,X,15.7,10.5,13.4,21.0,314.0
SUV - STANDARD,5.3,8,A6,X,15.7,10.5,13.4,21.0,314.0
SUV - STANDARD,5.3,8,A6,E,21.2,13.9,17.9,16.0,298.0
SUV - STANDARD,5.3,8,A6,X,16.8,11.3,14.4,20.0,337.0
SUV - STANDARD,5.3,8,A6,X,16.8,11.3,14.4,20.0,337.0
SUV - STANDARD,5.3,8,A6,E,22.2,15.3,19.1,15.0,319.0
SUV - STANDARD,6.2,8,A10,Z,17.2,11.4,14.6,19.0,343.0
FULL-SIZE,1.5,4,M6,X,8.9,6.7,7.9,36.0,185.0
FULL-SIZE,2.0,4,M6,X,10.7,7.3,9.2,31.0,214.0
MID-SIZE,2.0,4,AS10,X,10.4,7.4,9.1,31.0,211.0
COMPACT,2.0,4,M6,X,9.3,6.7,8.1,35.0,189.0
COMPACT,1.5,4,M6,Z,8.9,6.4,7.8,36.0,183.0
FULL-SIZE,1.5,4,M6,X,8.0,6.2,7.2,39.0,167.0
FULL-SIZE,1.5,4,M6,Z,8.0,6.2,7.2,39.0,167.0
MID-SIZE,2.0,4,M6,X,9.3,6.5,8.0,35.0,186.0
MID-SIZE,1.5,4,M6,Z,8.9,6.4,7.8,36.0,183.0
FULL-SIZE,2.0,4,M6,Z,10.5,8.4,9.6,29.0,223.0
STATION WAGON - SMALL,1.5,4,M6,X,8.1,6.6,7.4,38.0,174.0
MINIVAN,3.5,6,AS10,X,12.2,8.5,10.6,27.0,248.0
SUV - SMALL,3.5,6,AS9,X,12.5,9.8,11.3,25.0,265.0
SUV - SMALL,3.5,6,A6,X,13.0,9.3,11.3,25.0,266.0
SUV - SMALL,3.5,6,AS9,X,12.4,9.3,11.0,26.0,257.0
PICKUP TRUCK - STANDARD,3.5,6,AS9,X,12.6,10.0,11.4,25.0,269.0
COMPACT,1.6,4,M6,X,7.8,6.1,7.0,40.0,168.0
MID-SIZE,1.6,4,M6,X,10.1,7.6,9.0,31.0,214.0
MID-SIZE,2.0,4,M6,X,9.1,6.3,7.9,36.0,187.0
FULL-SIZE,1.6,4,M6,X,10.3,7.9,9.2,31.0,218.0
FULL-SIZE,2.0,4,AS6,X,9.4,7.1,8.4,34.0,199.0
FULL-SIZE,2.0,4,M6,X,9.8,7.4,8.7,32.0,207.0
SUV - SMALL,2.0,4,AS6,X,8.6,7.0,7.9,36.0,187.0
SUV - SMALL,2.0,4,AS6,X,9.2,7.8,8.6,33.0,202.0
SUV - STANDARD,3.8,6,AS8,X,11.9,8.8,10.5,27.0,250.0
SUV - STANDARD,3.8,6,AS8,X,12.3,9.6,11.1,25.0,265.0
SUV - SMALL,2.4,4,AS8,X,10.8,8.0,9.6,29.0,225.0
SUV - SMALL,2.0,4,AS8,X,12.0,9.2,10.7,26.0,255.0
SUV - SMALL,2.4,4,AS8,X,11.3,8.8,10.1,28.0,238.0
FULL-SIZE,1.6,4,AS8,X,8.6,6.6,7.7,37.0,181.0
FULL-SIZE,2.5,4,AS8,X,8.8,6.4,7.7,37.0,182.0
SUV - SMALL,2.0,4,AS6,X,10.0,7.9,9.1,31.0,216.0
SUV - SMALL,2.0,4,AS6,X,10.8,9.2,10.1,28.0,239.0
SUV - SMALL,2.4,4,AS6,X,11.0,9.1,10.1,28.0,241.0
COMPACT,1.6,4,M6,X,9.4,7.0,8.3,34.0,196.0
COMPACT,2.0,4,AS6,X,9.1,7.1,8.2,34.0,193.0
COMPACT,2.0,4,M6,X,10.6,8.3,9.5,30.0,226.0
MID-SIZE,1.6,4,M6,X,8.6,6.8,7.8,36.0,184.0
MID-SIZE,3.0,6,AS7,Z,12.5,8.7,10.8,26.0,254.0
MID-SIZE,3.0,6,AS7,Z,12.5,9.3,11.1,25.0,261.0
SUBCOMPACT,3.0,6,AS7,Z,12.3,8.7,10.7,26.0,251.0
SUBCOMPACT,3.0,6,AS7,Z,12.5,9.2,11.0,26.0,259.0
SUV - STANDARD,5.6,8,AS7,Z,17.8,12.3,15.3,18.0,360.0
SUV - SMALL,2.0,4,AS9,Z,11.0,8.4,9.8,29.0,231.0
SUV - SMALL,2.0,4,AS9,Z,11.2,8.6,10.1,28.0,236.0
SUV - SMALL,2.0,4,AS8,Z,10.7,8.8,9.9,29.0,227.0
SUV - SMALL,2.0,4,AS8,Z,10.9,8.7,9.9,29.0,232.0
SUV - SMALL,3.0,6,AS8,Z,13.3,10.0,11.8,24.0,277.0
SUV - SMALL,5.0,8,AS8,Z,14.5,11.0,12.9,22.0,303.0
TWO-SEATER,2.0,4,AS8,Z,10.2,7.8,9.2,31.0,215.0
TWO-SEATER,3.0,6,AS8,Z,11.9,8.5,10.4,27.0,242.0
TWO-SEATER,3.0,6,AS8,Z,12.4,8.8,10.8,26.0,253.0
TWO-SEATER,3.0,6,AS8,Z,13.0,9.2,11.3,25.0,265.0
TWO-SEATER,5.0,8,AS8,Z,15.2,9.8,12.7,22.0,299.0
TWO-SEATER,5.0,8,AS8,Z,15.2,9.8,12.7,22.0,299.0
TWO-SEATER,2.0,4,AS8,Z,10.2,7.8,9.2,31.0,215.0
TWO-SEATER,3.0,6,AS8,Z,11.9,8.5,10.4,27.0,242.0
TWO-SEATER,3.0,6,AS8,Z,12.4,8.8,10.8,26.0,253.0
TWO-SEATER,3.0,6,AS8,Z,13.0,9.2,11.3,25.0,265.0
TWO-SEATER,5.0,8,AS8,Z,15.2,9.8,12.7,22.0,299.0
TWO-SEATER,5.0,8,AS8,Z,15.2,9.8,12.7,22.0,299.0
COMPACT,2.0,4,AS8,Z,9.8,6.9,8.5,33.0,200.0
COMPACT,2.0,4,AS8,Z,10.7,7.7,9.4,30.0,220.0
MID-SIZE,2.0,4,AS8,Z,10.1,7.2,8.8,32.0,207.0
MID-SIZE,2.0,4,AS8,Z,10.6,7.6,9.2,31.0,217.0
MID-SIZE,3.0,6,AS8,Z,12.0,8.4,10.4,27.0,243.0
SUV - SMALL,2.0,4,A9,X,10.4,7.6,9.1,31.0,214.0
SUV - SMALL,2.4,4,A9,X,10.8,7.6,9.3,30.0,219.0
SUV - SMALL,3.2,6,A9,X,11.9,8.2,10.2,28.0,240.0
SUV - SMALL,2.0,4,A9,X,11.2,8.0,9.8,29.0,229.0
SUV - SMALL,2.4,4,A9,X,11.2,8.0,9.8,29.0,230.0
SUV - SMALL,3.2,6,A9,X,12.2,8.6,10.6,27.0,249.0
SUV - SMALL,2.0,4,A9,X,11.5,8.6,10.2,28.0,240.0
SUV - SMALL,3.2,6,A9,X,12.8,9.0,11.1,25.0,259.0
SUV - SMALL,2.0,4,A9,X,11.8,9.2,10.6,27.0,249.0
SUV - SMALL,3.2,6,A9,X,12.9,9.9,11.6,24.0,269.0
SUV - SMALL,2.4,4,A6,X,10.6,7.6,9.3,30.0,218.0
SUV - SMALL,2.4,4,M6,X,10.4,7.3,9.0,31.0,211.0
SUV - SMALL,2.4,4,A9,X,10.8,7.8,9.5,30.0,222.0
SUV - SMALL,2.4,4,M6,X,10.8,7.6,9.4,30.0,221.0
PICKUP TRUCK - STANDARD,3.6,6,A8,X,13.7,10.7,12.3,23.0,290.0
PICKUP TRUCK - STANDARD,3.6,6,M6,X,14.3,10.4,12.6,22.0,296.0
SUV - STANDARD,3.6,6,A8,X,12.7,9.6,11.3,25.0,265.0
SUV - STANDARD,5.7,8,A8,X,16.7,10.9,14.1,20.0,331.0
SUV - STANDARD,6.2,8,A8,Z,20.9,13.8,17.7,16.0,413.0
SUV - STANDARD,6.4,8,A8,Z,18.3,12.6,15.7,18.0,368.0
SUV - SMALL,1.3,4,A9,X,9.8,7.4,8.7,32.0,204.0
SUV - SMALL,2.4,4,A9,X,10.8,7.8,9.5,30.0,222.0
SUV - SMALL,1.3,4,A9,X,10.1,8.1,9.2,31.0,216.0
SUV - SMALL,1.3,4,A9,X,10.8,8.7,9.9,29.0,230.0
SUV - SMALL,2.4,4,A9,X,11.2,8.2,9.8,29.0,230.0
SUV - SMALL,2.0,4,A8,X,10.7,9.8,10.3,27.0,241.0
SUV - SMALL,3.6,6,A8,X,12.8,10.4,11.8,24.0,274.0
SUV - SMALL,3.6,6,A8,X,12.0,9.8,11.0,26.0,259.0
SUV - SMALL,3.6,6,M6,X,13.7,9.6,11.8,24.0,277.0
SUV - SMALL,2.0,4,A8,X,11.5,10.9,11.2,25.0,263.0
SUV - SMALL,2.0,4,A8,X,11.3,10.5,10.9,26.0,257.0
SUV - SMALL,3.0,6,A8,D,10.6,8.1,9.5,30.0,255.0
SUV - SMALL,3.6,6,A8,X,12.9,10.7,11.9,24.0,280.0
SUV - SMALL,3.6,6,A8,X,12.6,10.7,11.8,24.0,276.0
SUV - SMALL,3.6,6,M6,X,13.8,10.1,12.2,23.0,285.0
MID-SIZE,2.0,4,M6,X,8.6,6.4,7.6,37.0,180.0
FULL-SIZE,2.4,4,AS6,X,9.5,7.1,8.4,34.0,199.0
COMPACT,1.6,4,M6,X,7.8,6.0,7.0,40.0,167.0
MINIVAN,3.3,6,AS8,X,12.7,9.9,11.5,25.0,271.0
SUV - SMALL,2.4,4,AS6,X,11.2,9.0,10.2,28.0,242.0
SUV - SMALL,3.3,6,AS8,X,12.3,9.5,11.1,25.0,261.0
STATION WAGON - SMALL,2.0,4,M6,X,9.6,7.6,8.7,32.0,206.0
SUV - SMALL,2.4,4,AS6,X,10.1,7.6,9.0,31.0,214.0
SUV - SMALL,2.0,4,AS6,X,12.1,9.6,11.0,26.0,261.0
SUV - SMALL,2.4,4,AS6,X,10.8,9.1,10.0,28.0,239.0
MID-SIZE,3.3,6,AS8,Z,13.6,9.6,11.8,24.0,279.0
SUV - SMALL,3.8,6,AS8,X,12.5,9.6,11.2,25.0,264.0
SUV - STANDARD,4.0,8,AS8,Z,19.2,14.1,16.9,17.0,384.0
SUV - STANDARD,3.0,6,AS8,Z,14.8,11.4,13.3,21.0,311.0
SUV - STANDARD,3.0,6,AS8,D,11.3,9.2,10.4,27.0,279.0
SUV - SMALL,2.0,4,AS9,Z,12.6,9.7,11.3,25.0,266.0
SUV - SMALL,2.0,4,AS9,Z,12.3,9.8,11.1,25.0,262.0
SUV - STANDARD,3.0,6,AS8,Z,12.2,9.4,11.0,26.0,258.0
SUV - STANDARD,3.0,6,AS8,D,10.7,8.3,9.6,29.0,256.0
SUV - STANDARD,5.0,8,AS8,Z,14.4,11.2,12.9,22.0,305.0
SUV - STANDARD,5.0,8,AS8,Z,14.4,11.3,13.0,22.0,305.0
SUV - STANDARD,5.0,8,AS8,Z,17.1,12.6,15.1,19.0,354.0
SUV - STANDARD,5.0,8,AS8,Z,17.9,12.7,15.5,18.0,365.0
SUV - STANDARD,3.0,6,AS8,Z,12.6,9.6,11.3,25.0,264.0
SUV - STANDARD,3.0,6,AS8,D,10.7,8.3,9.6,29.0,256.0
SUV - STANDARD,5.0,8,AS8,Z,14.1,10.7,12.6,22.0,294.0
SUV - STANDARD,5.0,8,AS8,Z,16.2,12.0,14.3,20.0,336.0
SUV - SMALL,2.0,4,AS9,Z,11.8,8.7,10.4,27.0,245.0
SUV - SMALL,2.0,4,AS9,Z,11.4,8.9,10.3,27.0,242.0
SUV - SMALL,2.0,4,AS8,Z,11.2,8.9,10.2,28.0,238.0
SUV - SMALL,2.0,4,AS8,Z,11.7,9.2,10.6,27.0,248.0
SUV - SMALL,3.0,6,AS8,Z,13.0,10.0,11.6,24.0,273.0
SUV - SMALL,3.0,6,AS8,Z,13.0,10.0,11.6,24.0,273.0
SUV - SMALL,5.0,8,AS8,Z,15.2,11.5,13.5,21.0,318.0
MID-SIZE,2.5,4,AS6,X,5.5,5.2,5.3,53.0,124.0
MID-SIZE,3.5,6,AS8,X,10.7,7.2,9.1,31.0,213.0
MID-SIZE,3.5,6,AS8,X,10.9,7.5,9.4,30.0,219.0
MID-SIZE,3.5,6,AS6,Z,12.3,9.1,10.9,26.0,254.0
COMPACT,5.0,8,AS8,Z,14.9,9.7,12.5,23.0,293.0
SUV - STANDARD,4.6,8,AS6,Z,16.2,12.3,14.5,19.0,337.0
COMPACT,2.0,4,AS8,Z,11.0,7.6,9.5,30.0,220.0
COMPACT,3.5,6,AS6,Z,12.3,9.1,10.9,26.0,254.0
COMPACT,3.5,6,AS6,Z,12.3,9.1,10.9,26.0,254.0
SUBCOMPACT,5.0,8,AS10,Z,15.1,9.5,12.6,22.0,294.0
SUBCOMPACT,3.5,6,AV10,Z,9.0,7.1,8.1,35.0,189.0
MID-SIZE,3.4,6,AS10,Z,13.2,8.7,11.1,25.0,262.0
MID-SIZE,3.5,6,AV10,Z,10.3,7.7,9.1,31.0,214.0
SUV - STANDARD,5.7,8,AS8,Z,19.2,14.3,16.9,17.0,395.0
SUV - SMALL,2.0,4,AS6,Z,10.7,8.5,9.7,29.0,226.0
SUV - SMALL,2.0,4,AS6,Z,10.8,8.9,9.9,29.0,232.0
SUV - SMALL,2.5,4,AV6,X,7.2,7.9,7.5,38.0,176.0
SUBCOMPACT,3.5,6,AS6,Z,13.1,9.8,11.2,25.0,262.0
SUBCOMPACT,3.5,6,AS6,Z,13.1,9.8,11.2,25.0,262.0
SUBCOMPACT,5.0,8,AS8,Z,14.4,9.6,12.2,23.0,285.0
SUV - SMALL,3.5,6,AS8,X,12.2,9.0,10.8,26.0,252.0
SUV - SMALL,3.5,6,AS8,X,13.1,9.4,11.1,25.0,268.0
SUV - STANDARD,3.5,6,AV6,Z,7.5,8.4,7.9,36.0,185.0
SUV - STANDARD,3.5,6,AV6,Z,8.1,8.4,8.1,35.0,190.0
MID-SIZE,2.0,4,AS10,X,8.0,6.3,7.2,39.0,168.0
COMPACT,2.0,4,AV6,X,5.7,6.2,6.0,47.0,140.0
SUV - STANDARD,3.0,6,AS10,X,13.7,9.7,11.9,24.0,280.0
FULL-SIZE,2.7,6,AS6,X,14.0,9.5,12.0,24.0,281.0
FULL-SIZE,3.0,6,AS6,X,14.5,9.8,12.3,23.0,289.0
FULL-SIZE,3.7,6,AS6,X,14.3,9.7,12.2,23.0,287.0
SUV - SMALL,2.0,4,AS8,X,11.1,8.1,9.8,29.0,229.0
SUV - SMALL,2.3,4,AS8,X,11.1,8.2,9.8,29.0,230.0
MID-SIZE,2.0,4,AS6,X,12.1,8.4,10.4,27.0,245.0
SUV - SMALL,2.0,4,AS8,X,12.0,9.6,10.7,26.0,250.0
SUV - SMALL,2.7,6,AS8,X,12.5,9.2,11.0,26.0,258.0
SUV - STANDARD,3.5,6,AS10,X,15.0,11.5,13.4,21.0,315.0
MID-SIZE,3.0,6,AS8,Z,14.1,9.8,12.2,23.0,286.0
MID-SIZE,3.0,6,AS8,Z,14.1,9.8,12.2,23.0,286.0
MID-SIZE,3.0,6,AS8,Z,14.7,9.9,12.6,22.0,295.0
SUV - STANDARD,3.0,6,AS8,Z,15.9,11.1,13.7,21.0,324.0
SUV - STANDARD,3.0,6,AS8,Z,15.9,11.1,13.7,21.0,324.0
SUV - STANDARD,3.8,8,AS8,Z,17.3,12.9,15.3,18.0,360.0
SUV - STANDARD,3.8,8,AS8,Z,17.3,12.9,15.3,18.0,360.0
FULL-SIZE,3.0,6,AS8,Z,14.1,9.8,12.2,23.0,286.0
FULL-SIZE,3.0,6,AS8,Z,15.0,10.3,12.8,22.0,301.0
FULL-SIZE,3.8,8,AS8,Z,16.0,10.8,13.7,21.0,321.0
COMPACT,2.0,4,AS6,X,8.3,6.9,7.7,37.0,179.0
COMPACT,2.0,4,M6,X,8.8,7.0,8.0,35.0,186.0
COMPACT,2.0,4,AS6,X,8.6,7.4,8.1,35.0,189.0
SUV - SMALL,2.0,4,AS6,X,8.9,7.1,8.1,35.0,189.0
SUV - SMALL,2.5,4,AS6,X,9.3,7.1,8.3,34.0,194.0
SUV - SMALL,2.0,4,AS6,X,9.4,7.7,8.6,33.0,202.0
SUV - SMALL,2.5,4,AS6,X,9.9,7.7,8.9,32.0,208.0
SUV - SMALL,2.5,4,AS6,X,9.5,7.4,8.6,33.0,200.0
SUV - SMALL,2.5,4,AS6,X,9.7,7.8,8.8,32.0,206.0
SUV - SMALL,2.5,4,AS6,X,9.3,7.6,8.5,33.0,201.0
SUV - SMALL,2.5,4,AS6,X,10.2,8.2,9.3,30.0,217.0
SUV - SMALL,2.5,4,AS6,X,9.8,7.9,9.0,31.0,208.0
SUV - SMALL,2.5,4,AS6,X,10.8,8.7,9.8,29.0,230.0
SUV - SMALL,2.5,4,AS6,X,11.6,9.1,10.5,27.0,244.0
COMPACT,2.0,4,AS6,X,8.4,6.6,7.6,37.0,178.0
COMPACT,2.0,4,M6,X,8.7,6.4,7.7,37.0,180.0
COMPACT,2.5,4,AS6,X,8.8,6.4,7.7,37.0,181.0
COMPACT,2.5,4,AS6,X,8.8,6.6,7.8,36.0,183.0
COMPACT,2.5,4,AS6,X,9.2,7.0,8.2,34.0,192.0
MID-SIZE,2.0,4,AS6,X,8.6,6.7,7.7,37.0,181.0
MID-SIZE,2.0,4,M6,X,8.7,6.6,7.8,36.0,181.0
MID-SIZE,2.5,4,AS6,X,9.0,6.8,8.0,35.0,187.0
MID-SIZE,2.5,4,M6,X,9.2,6.6,8.1,35.0,189.0
MID-SIZE,2.5,4,AS6,X,9.8,7.4,8.7,32.0,204.0
MID-SIZE,2.5,4,AS6,X,9.0,6.7,8.0,35.0,188.0
MID-SIZE,2.5,4,AS6,X,10.0,7.5,8.9,32.0,208.0
TWO-SEATER,2.0,4,AS6,Z,9.0,6.6,7.9,36.0,186.0
TWO-SEATER,2.0,4,M6,Z,9.0,7.0,8.1,35.0,189.0
COMPACT,3.0,6,A9,Z,12.4,8.7,10.7,26.0,253.0
SUBCOMPACT,3.0,6,A9,Z,12.7,9.2,11.2,25.0,263.0
SUBCOMPACT,3.0,6,A9,Z,12.9,8.8,11.1,25.0,255.0
STATION WAGON - SMALL,3.0,6,A9,Z,12.4,8.9,10.8,26.0,255.0
COMPACT,4.0,8,A9,Z,13.2,8.7,11.2,25.0,263.0
COMPACT,4.0,8,A9,Z,13.2,8.7,11.2,25.0,263.0
SUBCOMPACT,4.0,8,A9,Z,13.9,9.7,12.0,24.0,282.0
SUBCOMPACT,4.0,8,A9,Z,13.9,9.2,11.8,24.0,277.0
COMPACT,3.0,6,A9,Z,12.4,8.7,10.7,26.0,235.0
MID-SIZE,3.0,6,A9,Z,11.2,8.3,9.9,29.0,232.0
SUBCOMPACT,3.0,6,A9,Z,12.5,9.0,10.9,26.0,245.0
SUBCOMPACT,3.0,6,A9,Z,12.3,8.5,10.6,27.0,237.0
MID-SIZE,4.0,8,A9,Z,16.0,10.5,13.5,21.0,318.0
STATION WAGON - MID-SIZE,4.0,8,A9,Z,14.6,10.4,12.7,22.0,299.0
SUV - STANDARD,4.0,8,A9,Z,18.1,15.6,17.0,17.0,396.0
SUV - SMALL,4.0,8,A9,Z,15.0,10.9,13.2,21.0,309.0
SUV - SMALL,4.0,8,A9,Z,15.0,10.9,13.2,21.0,309.0
FULL-SIZE,4.0,8,A9,Z,14.1,8.9,11.8,24.0,275.0
SUBCOMPACT,4.0,8,A9,Z,15.8,9.8,13.1,22.0,306.0
COMPACT,4.0,8,A9,Z,14.0,8.7,11.6,24.0,271.0
FULL-SIZE,6.0,12,A7,Z,18.6,10.9,15.1,19.0,356.0
COMPACT,2.0,4,A9,Z,11.0,7.3,9.4,30.0,219.0
SUBCOMPACT,2.0,4,A9,Z,11.3,8.1,9.9,29.0,231.0
